league_id,season,team_id,team_name
1306174,2024,16,Mike's Magnificent Team
1306174,2024,17,Team David / Blake
1306174,2024,18,The BRUUUUV's!!
1306174,2024,19,Jessika's Scary Team
1306174,2024,20,Gary's Great Team
1306174,2024,21,Anthony's Innovating Team
1097562,2024,1,Team G.O.A.T
1097562,2024,2,Da Boss
1097562,2024,3,Team Red Zone
1097562,2024,5,Team Hail Mary 
1097562,2024,6,Team Winning Wonderfulflunky
1097562,2024,8,Team Last place 
1097562,2024,12,Team Beddy
1097562,2024,13,Racing With Ruggs
1097562,2024,14,I’m That Guy Pal
1097562,2024,15,The walmart associates
1349964,2024,1,Winged Victory of Nacua
1349964,2024,2,Lil' Patty Gnomes
1349964,2024,3,Diana Swift
1349964,2024,4,Mr. McGibbslets
1349964,2024,5,Loch Ness Mostert
1349964,2024,6,Amun-Ra
1349964,2024,7,Golden Met-Calf
1349964,2024,8,Tee-seus and the Minotaur
1349964,2024,9,El Chupa-kamara
1349964,2024,10,Jefferson Star-Lord
1111813,2024,1,Team Stairwy 2 Evans
1111813,2024,3,Winter Springs Caress of Steel
1111813,2024,4,Unhealthy Tampa obsession
1111813,2024,7,Team Brecht
1111813,2024,8,Rollin’ with Mahomies
1111813,2024,10,Never not Winston
1111813,2024,12,Sneaky Pirate 
1111813,2024,14,Team high pockets
1111813,2024,15,Livin La Vita Vea
1111813,2024,16,Team For the Money 
1265155,2024,1,Team TheHive
1265155,2024,2,Team Cali's best Sherbert!!
1265155,2024,3,Seattle Wookies 
1265155,2024,4,Apple DeflateGate
1265155,2024,5,Show Me The TDs
1265155,2024,6, Steaming POS
1265155,2024,7,Team Kurz
1265155,2024,8,Cox Blocks  Ari
1265155,2024,9,Ninja Unicorns
1265155,2024,10,Team WoLetTheDogsOut
1521211,2024,1,BACK2BACK
1521211,2024,2,The Winnies
1521211,2024,3,Super Lamario
1521211,2024,4,Tail of 2 Backs
1521211,2024,5,Cee Dee's Nuts
1521211,2024,6,Wookie of the year 
1521211,2024,7,Team  Monahan
1521211,2024,8,Hangon2 URpanties
1521211,2024,9,Hotdogs
1521211,2024,10,TEAM Show Me TD's
1529296,2024,1,If You Ain't First Your Last
1529296,2024,2,Team Stephansen
1529296,2024,3,Matthew Berry Had a Lil Lamb
1529296,2024,5,Team 5
1529296,2024,6,Ry Mac8
1529296,2024,7,Worst to first
1529296,2024,11, Team Huie
1529296,2024,12,Team 12
1529296,2024,13,McGowan Hunter
1529296,2024,14,Team 14
920310,2024,1,3 mg
920310,2024,2,6 Mg
920310,2024,4,Amon Drugs
920310,2024,6,Team Incognegro
920310,2024,9,Money Team Bottle Service
920310,2024,10,DoshEquisXX
920310,2024,11,9 mg
920310,2024,13,SIL ACADEMY
920310,2024,14,Champ  Bailey 
920310,2024,15,Team FrozoneHendrxx
1527797,2024,1,The Journalers
1527797,2024,2,Big C Territory
1527797,2024,3,Big Chungus
1527797,2024,4,Minnesota MudDucks
1527797,2024,5,The Plumbologists
1527797,2024,8,[ Hammerheads ]
1527797,2024,9,Addy's  college fund
1527797,2024,10,DaDa
1527797,2024,11,Kaukauna Killer Whales
1527797,2024,12,Jumbo 878
1245354,2024,1,Love to Kupp my BHall's
1245354,2024,2,Tim's Terrible Team
1245354,2024,3,Holdout PUP
1245354,2024,4,Team Busch
1245354,2024,5,Mixon and Fairbain
1245354,2024,6,Lights Kamara Action
1245354,2024,7,Hock Tua
1245354,2024,8,My Butker Hurts!
1245354,2024,9,Girthy Penix
1245354,2024,10,Buffalo Soldiers
1741809,2024,1,IRONBARZ43
1741809,2024,2,Shreyans's Super Team
1741809,2024,3,Dalton's Dangerous Team
1741809,2024,4,Swordless Mimetown
1741809,2024,5,Raheme's Rowdy Team
1741809,2024,6,Joshua's diddy team
1741809,2024,7,Andrew's Astounding Team
1741809,2024,8,Cj's Scary Team
1741809,2024,9,Jaden's maybe good team
1741809,2024,10,Lincoln's Loud Team
1404192,2024,1,60%  of the time
1404192,2024,2,Harris's chubb
1404192,2024,3,The Replacements
1404192,2024,5,Captain  Kirk
1404192,2024,9,Capt. America 
1404192,2024,11,Team FinsFan
1404192,2024,12, Grandma Kathy 
1404192,2024,14,Bijan Mustard
1404192,2024,15,Team Moms
1404192,2024,16,Sheboygan Mr. Grimm
1164565,2024,1,.6 of the time I win every time
1164565,2024,2,12 percent of a plan
1164565,2024,6,"That'll Do McConkey, That'll Do"
1164565,2024,10,Pitts and giggles 
1164565,2024,13,Juicy  Jay
1164565,2024,14,Adrian's War Machine
1164565,2024,16,Unsolicited Dak Pics
1164565,2024,18,Aiyuk Kidding Me?!
1164565,2024,22,Team Bagi
1164565,2024,23,Lemme See Dem TD's
1629068,2024,1,Bone  Crushers
1629068,2024,16,MY MONEY
1629068,2024,17,Jay  Savages
1629068,2024,19,Tater Salad
1629068,2024,20,Tampa Webb
1629068,2024,22,TheBigBlrrrd
1629068,2024,23,CanesR4OldFolks Skelton
1629068,2024,24,Team Hammond
1629068,2024,25,My team name Goes here
1629068,2024,26,Amon One
1331167,2024,1,Arkansas Cowboys
1331167,2024,2,"Very Demure, Very Mindful "
1331167,2024,3,Unleashed  Beasts
1331167,2024,4,Texas  Crazies
1331167,2024,5,Soaring Swine
1331167,2024,6,Lion Low
1331167,2024,7,Siloam Springs Ingbabes
1331167,2024,8,Myrtle Beach Mermen
1331167,2024,9,Come From Behind 
1331167,2024,10,Team Moneyline 💰
1218993,2024,1,Top Gun
1218993,2024,2,Heart Breakers 💔🏈
1218993,2024,3,Raygun B-boys
1218993,2024,4,Cellar Dwellers
1218993,2024,5,Sunday Sofa Squad
1218993,2024,6,Ghost Riders
1218993,2024,7,Lulu
1218993,2024,8,Special Team
1218993,2024,9,I'm Your Huckleberry
1218993,2024,10,Team Auto Draft 
1232935,2024,1,Trumbull Trouble
1232935,2024,2,Snohomish Trashers
1232935,2024,3,Retired Rebel
1232935,2024,5,Lake Stevens  King
1232935,2024,8,MAC DADDY CAIN
1232935,2024,10,Nova Cain
1232935,2024,11,Rainbow Blitzers
1232935,2024,12,Team Underdog
1232935,2024,13,You got Birched
1232935,2024,15,GirlDad3
1215630,2024,1,Team Redd
1215630,2024,2,THE JEW
1215630,2024,3,Gods child 
1215630,2024,4,NYG Disciples 
1215630,2024,5,Joe’s Dolphins!
1215630,2024,6,Team Thompson
1215630,2024,8,The Kupp Is Mine
1215630,2024,10,Team Lions  Marky Mark
1215630,2024,12,Team egan
1215630,2024,15,I'm coming for you
760435,2024,1,GIMME THE BEERS
760435,2024,2,"Bed, Bath and BeYanda"
760435,2024,3,P. Bruiser Esq.
760435,2024,4,SlapHappy Chappy
760435,2024,5,Hoss Tossin'
760435,2024,6,Now You're All In Big Trouble
760435,2024,7,MABEL'S MINIONS
760435,2024,9,Coleman's Boycock
760435,2024,10,#84 Hamtonio Brown
760435,2024,12,Toledo Mud Hens
1440326,2024,1,Team Dynasty
1440326,2024,2,The Replacements
1440326,2024,3,Bijan Solo!
1440326,2024,4,Ray Rice's Sleep Studies!
1440326,2024,5,Taylor Swift
1440326,2024,6,KC KillinEm
1440326,2024,7,Burrow My Face in Pitts
1440326,2024,8,Breeced Lightnin’
1440326,2024,9,Silence Of The Lamb 
1440326,2024,10,Super LaMario Bros
864902,2024,1,The Commish
864902,2024,2,Crack Head
864902,2024,4,Grounds  Crew
864902,2024,5,Doyle 
864902,2024,6,Team flower
864902,2024,7,Shell of The Bell
864902,2024,8,Team no more!!
864902,2024,9,Badass  Bench
864902,2024,11,Flaming Cheese
864902,2024,12,Chase Banks
883441,2024,1,Burberry FC⚔️ 
883441,2024,2,Killer Kangaroo Khonts
883441,2024,3,Arsenal FC
883441,2024,5,Wilford's  Angels 
883441,2024,6,Blueberry FC
883441,2024,9,Chelsea FC ⚽️
883441,2024,11,Saint Laurent
883441,2024,12,Death By A Thousand Punts 
883441,2024,15,Big Justice
883441,2024,17,Insane Clouner Posse
1524606,2024,1,Da Wurst
1524606,2024,4,Team Sc'Andy
1524606,2024,6,Team Gilbertson
1524606,2024,7,The Josh Allen Experience
1524606,2024,10,Dream Team
1524606,2024,11,Team JB
1524606,2024,15,connors football team
1524606,2024,16,Green Hat Steve
1524606,2024,17,Team Calvin
1524606,2024,18,The Schur Thing
969500,2024,1,Chubbs Peterson
969500,2024,2,David Porter
969500,2024,3,Team Moriarty
969500,2024,4,Venditti
969500,2024,5,TRIPLE CROWN CUPP
969500,2024,6,Magic CTE  Monday 
969500,2024,7,Team Prunier
969500,2024,8,Team Doris
969500,2024,9,Thigher Woods
969500,2024,10,Team Singer
1024629,2024,1,Jefferson Starship
1024629,2024,2,Herd#67
1024629,2024,5,Sun God 
1024629,2024,6,Freak'n Catilina Wine Mixon! 
1024629,2024,7,Double D Kupps ?
1024629,2024,10,Maybe next year
1024629,2024,11,Branden's Brilliant Team
1024629,2024,12,MySquad'Love_YoursAint'Jack-son
1024629,2024,13,Daryl's Dangerous Team
1024629,2024,14,High T Football
1240720,2024,1,Coco  Crisp
1240720,2024,3,North Caro9ers
1240720,2024,5,The Real OutKast
1240720,2024,6,Team Ligma 
1240720,2024,9,Fantasy Jesus' Real Daddy
1240720,2024,10,Future Back to Back Champ
1240720,2024,11,SwiftWhiteChubby
1240720,2024,12,Chucktown’s Finest
1240720,2024,14,Fantasy Jesus Too
1240720,2024,15,Average  Joe's
1177373,2024,1,Flanagan  beastmode
1177373,2024,2,P. SNELLING
1177373,2024,3,Team Lo Snelling
1177373,2024,4,maxthegod MTG
1177373,2024,5,SoFi So Fly
1177373,2024,6,Sin City LV-Envy
1177373,2024,7,Team Case
1177373,2024,8,Mahomes  Depot 
1177373,2024,9,Yourgirlshouse Bot
1177373,2024,10,2 cups  Of Joe
1078400,2024,1,SWEEN MACHINE
1078400,2024,2,Team Estock
1078400,2024,3,Delco Dingerz 
1078400,2024,4,Swamp Donkeys
1078400,2024,5,Stephen's Sneaky Team
1078400,2024,6,Wings Hockey 
1078400,2024,7,Boyertown RATZ
1078400,2024,8,BONDROWSKI WARRIORS
1078400,2024,9,Rolling Rock Rebels
1078400,2024,10,BALLS DEEP
1307241,2024,1,Breece's Pieces
1307241,2024,2,Jake From Statefarm
1307241,2024,3,Air Jayden
1307241,2024,4,CeeDee Nutz
1307241,2024,5,Run CMC
1307241,2024,6,. AintFalconAroun
1307241,2024,7,London Calling
1307241,2024,8,Every Ravens Tuddy
1307241,2024,9,To infinity and Bijan 
1307241,2024,10,Hurtin' your feelings
816826,2024,1,TX Bridges n Boiled Denims Co.
816826,2024,5,TurQuoise Dust'
816826,2024,7,Team Name Pending
816826,2024,8,My Younghoe Koo
816826,2024,10,"""The Implication"""
816826,2024,11,Shattered to pieces
816826,2024,12, Ganja Gridiron Gang 
816826,2024,13,The Dark Knight Rises
816826,2024,14,Luke_Dukem
816826,2024,15,NUKE DAYTONA
1068402,2024,1,Dallas Sucks Dak
1068402,2024,2,Riley Ed Reid
1068402,2024,3,Osama Bin  Madden
1068402,2024,4,Team  Shelby
1068402,2024,5,Team Sugondese
1068402,2024,6,Chucktown Rumping Cucks
1068402,2024,7,Team Little Shelby
1068402,2024,8,Downtown Booty Bandits
1068402,2024,9,Hawaiian  Hooters
1068402,2024,10,Ligma Johnson
1009283,2024,1,Tough scenes
1009283,2024,2,Pookie Monster
1009283,2024,3,CMC IR
1009283,2024,4,Bijan Mustard
1009283,2024,5,Hit and  Ruggs
1009283,2024,6,Saquonda 4ever✊🏾
1009283,2024,7,Free Tyreek
1009283,2024,8,Stay Cooking
1009283,2024,10,Lamb Chops
1009283,2024,12,Getaway Carr
975517,2024,1,Deshaun’s Boyz
975517,2024,2,DD Kupps
975517,2024,3,Dick Chubb
975517,2024,4,Team 4
975517,2024,5,Kittle My Tittle
975517,2024,8,Mike Vick In a Box
975517,2024,9,"Ridley me this,  Ridley me that"
975517,2024,11,"Barkley's Back, Back Again"
975517,2024,13,💦 Moneybagg Bob
975517,2024,14,Meisters of  Laws
1402653,2024,1,Puff Puff Touchdown
1402653,2024,3,Team Eufragio
1402653,2024,4,Kramerica Industries LLC
1402653,2024,5,Show Me UR  TDs
1402653,2024,6,Los Pollos Hermanos
1402653,2024,7,Damn Daniels
1402653,2024,8,Touchdown PANDAmic
1402653,2024,9,Pickens Out The Seeds and Stems
1402653,2024,10,Vandaley Industries LLC
1402653,2024,11,The  Dark Army
1263730,2024,1,Dallas Goutboys
1263730,2024,2,Yukon Yurkilingus
1263730,2024,3,Conan Yost The Barbarian 
1263730,2024,4,Edgar Allen Yost
1263730,2024,5,Scoots Aroma
1263730,2024,6,Sean  Wayne
1263730,2024,9,Carlisle vs Darnell
1263730,2024,10,Thong Bong Jovi
1263730,2024,11,Robo Chicken
1263730,2024,12,Next in Nadia
1082320,2024,1,Buckeye Blitz
1082320,2024,2,Storm Breaker
1082320,2024,3,S.C. Cowboys (Dem Boyz)
1082320,2024,5,Charlotte Stormbreakers
1082320,2024,8,Team Gilliam
1082320,2024,9,Mooresville Pless
1082320,2024,12,Big Sackz and Solid D
1082320,2024,13,Team Pless
1082320,2024,14,Team Wyatt
1082320,2024,15,Charlotte Goonies 
1203711,2024,1,Sketch Onlyfans Subs
1203711,2024,3,Deck the Halls
1203711,2024,4,Money Mac Make it Clap
1203711,2024,5,Patrick Mahomes  
1203711,2024,7,GabagooL  And Peppaz
1203711,2024,8,Taylor Ham
1203711,2024,9,High In The Strouds
1203711,2024,10,The Cat In A Hats
1203711,2024,11,Show Me Them TDs
1203711,2024,12,Rush Hour 
1404129,2024,1,Final Push
1404129,2024,2,Team koch
1404129,2024,3,Andy's Bulls
1404129,2024,4,Freberg Boys
1404129,2024,5,Bruges House of Stix
1404129,2024,7,The Young One
1404129,2024,8,Hot Tacooo!!
1404129,2024,10,Figgy Puddin express
1404129,2024,11,Team Wagner
1404129,2024,12,Scarlet Fires
868350,2024,1,REVENGE TOUR 2024
868350,2024,2,CeeDeez Nuts
868350,2024,3,28 Days Taylor
868350,2024,4,They Not Like Us 
868350,2024,6,B.A. A-TEAM
868350,2024,8,In  Your Chick  On Her Knees
868350,2024,9,Trey Trump 
868350,2024,10,The Sweet Dell of Success
868350,2024,11,Prince Hall Mason
868350,2024,12,Deebo Yo Bihh
961926,2024,1,Take Me Ma-Homes
961926,2024,6,"Dude, Where’s Lamar?"
961926,2024,12,Achane of Pace
961926,2024,13,Win It For Nate
961926,2024,14,The Herd
961926,2024,15,Hock Tua
961926,2024,17,Chuba Hubba Max
961926,2024,19,Password is Taco
961926,2024,20,Team Greene
961926,2024,21,Silence of the Lamb
1315902,2024,1,God Bless Kramerica
1315902,2024,2,Kramer Sr.
1315902,2024,3,Big Snack
1315902,2024,4,Michael's Magnificent Team
1315902,2024,5,Team Bydalek
1315902,2024,6,Elisha's She-Bears
1315902,2024,7,Don Corleone
1315902,2024,9,Neener Niners
1315902,2024,12,The Cranfather
1315902,2024,14,cee bass
952906,2024,1,Giasinga Buam
952906,2024,2,Purdy Poopers
952906,2024,3,Diggs N Bland⭐️
952906,2024,4,The L7 Squares
952906,2024,5,Daniel's Dangerous Team
952906,2024,6,WWW
952906,2024,7,The Boys
952906,2024,8,Northcoast Pirates
952906,2024,9,nate2
952906,2024,10,missy
1471188,2024,1,Andy Edwards
1471188,2024,6,GOOOOOOL!!! Kelley
1471188,2024,9,Team Hunter
1471188,2024,10,Team Adam12  
1471188,2024,13,NOLA
1471188,2024,14,Team LeBlanc
1471188,2024,18,2Ez
1471188,2024,19,Team Guitreau
1471188,2024,20,Unsolicited Nix Pics
1471188,2024,21,Toupsy
1190408,2024,1,2020 Champ
1190408,2024,2,Well..... It could happen
1190408,2024,3,Sith Lords
1190408,2024,4,Team Blankenship
1190408,2024,5,Team Goeringer
1190408,2024,6,Team Thomas
1190408,2024,7,USMC SAINTS
1190408,2024,8,Khal Drogo's Dothraki
1190408,2024,9,Team Francis
1190408,2024,10,Team DEEZ LUTZ
1609571,2024,1,Gnarled Gnomes
1609571,2024,3,Team Barbieland
1609571,2024,4,Team Schneider
1609571,2024,5,Buffalo AllenMania
1609571,2024,6,The Magic Skol Bus
1609571,2024,7,Fiber Bars
1609571,2024,8,The Goofy Goobers
1609571,2024,9,Mayberry  Maulers
1609571,2024,10,UR HATCHET 
1609571,2024,11,Carrion Crawlers
1304220,2024,1,Puka and Rally
1304220,2024,2,Can You Take Me Meyers
1304220,2024,3,Gibbs me a Hallucination
1304220,2024,4,Bucknuts to Buts
1304220,2024,5,MATTY LIGHT
1304220,2024,6,Smith-Njigba in Love
1304220,2024,7,juicy joes
1304220,2024,8,Hanging with Hernandez
1304220,2024,9,Brown Brigade
1304220,2024,10,CeeDeez Nuts
950701,2024,1,SUPER KA MARIO BROS
950701,2024,2,Crows Before  Hoes
950701,2024,3,Purple  People Eaters
950701,2024,4,THE  BOSS
950701,2024,5,Uncle Rico's Revival Tour
950701,2024,6,BoltzBlitz
950701,2024,7,S Sorosky
950701,2024,8,slimetime
950701,2024,9,Ty running QBs
950701,2024,10,Who needs a QB?
1103130,2024,1,Death by Steven Seagal
1103130,2024,2,No Game This Week
1103130,2024,7,Amputees
1103130,2024,8,Sweet Vengeance
1103130,2024,9,Mufasa Death Scene
1103130,2024,11,D7ck Cheney
1103130,2024,12,The RailRoad Underground
1103130,2024,13,WEB OF LIES
1103130,2024,14,Doo-doo
1103130,2024,15,The Big Bang
1081958,2024,1,Gil Hung Lo
1081958,2024,2,Just here so I Dont get fined
1081958,2024,3,Pass the Doobie
1081958,2024,4,The Jay Birds
1081958,2024,5,The Ange Daddies
1081958,2024,6,The Women 
1081958,2024,7,Team 7
1081958,2024,8,Derby City Dirt Bags
1081958,2024,9,Lexvegas  Inkedupsmokey 
1081958,2024,10,God Saved The Queen
1382708,2024,1,Jam Up Jelly Tight
1382708,2024,2,Flying Conch
1382708,2024,3,CONCH  CAB KW
1382708,2024,5,AUTO Draft  Fun
1382708,2024,6,AquaticMuffDive DeepDive
1382708,2024,8,KENOSHA KRUSH
1382708,2024,9,The Bone Collector
1382708,2024,11,Dope Like Pablo 305
1382708,2024,12,Beach Bum Effect
1382708,2024,13,Burger King  Trojans
1273305,2024,1,Breece up your hogs
1273305,2024,2,Stroud Surfing
1273305,2024,3,Ryan's Rowdy Team
1273305,2024,4,Dog on Achane wont Barkley 
1273305,2024,5,I Like Turtles
1273305,2024,6,LoveMyDiggsInYaMouth
1273305,2024,7,What can Brown do for you?
1273305,2024,8,"A, B.....CeeDee"
1273305,2024,9,Jax Smith-Njiggers
1273305,2024,10,Swifties
1322437,2024,1,Run CMC
1322437,2024,2,Eating Dubs
1322437,2024,3,KB Boys
1322437,2024,4,AK
1322437,2024,7,Not Like Us
1322437,2024,8,Hunt Bar
1322437,2024,11,Snap Crackle Crunch
1322437,2024,12,Swindle McSwindlestein 
1322437,2024,13,KauffDaddy
1322437,2024,14,Call Her Daddy
1684153,2024,1,It Jonnus when I Smith
1684153,2024,2,Shine N Peace
1684153,2024,3,Baker's Dozen
1684153,2024,4,Hawk Tuah on McConk
1684153,2024,5,Picken my Brown till i Njigba
1684153,2024,6,Fart
1684153,2024,7,Moore Gibbs
1684153,2024,8,Unsolicited Dak Pics
1684153,2024,9,slums
1684153,2024,10,It Hurts when I Brown
1121496,2024,1,Moore Cowbell
1121496,2024,2,Reigning Champion
1121496,2024,3,Bad News  Bears
1121496,2024,4,Fire Stoops
1121496,2024,5,Owensboro BBQ
1121496,2024,6,All my picks are dead
1121496,2024,7,Woody Top Yates Bottom 
1121496,2024,8,Etienne dubs
1121496,2024,9,Zyndiana Jones
1121496,2024,10,Remember the Titans
1368379,2024,1,See No Evil 🏆🏆
1368379,2024,2,Leave a msg
1368379,2024,3,"Hear No Evil, Speak No Evil"
1368379,2024,6, LoveMe SomeMe
1368379,2024,7,ROMIE ROME RAIDER NATION 
1368379,2024,10,M*A*S*H Tent City
1368379,2024,11,PUBLIC ENEMY #1
1368379,2024,12,Ibrahim's Impressive Team
1368379,2024,13,Forskins Ryan
1368379,2024,14,Durty Jerz
976676,2024,1,King Henry 
976676,2024,2,Stroud and Proud
976676,2024,3,DaCrib University 
976676,2024,4,You Can CeeDeez Nuts
976676,2024,5,Tush Push
976676,2024,6,Let Em Cook
976676,2024,7,Eazy Breecey
976676,2024,8,Joe Buck Yourself
976676,2024,9,Hop on my KITTLE
976676,2024,10,Dont Go Kyren On Me
1668913,2024,1,Footbullah 👑
1668913,2024,2,The Massagenists
1668913,2024,3,State League Dynasty
1668913,2024,6,Well Waddle You Know
1668913,2024,7,Swift with these hose
1668913,2024,8,Taylor Park Boys
1668913,2024,9,Better Call Hall 🏆
1668913,2024,10,. DEFENDING CHAMP
1668913,2024,11,Kyle has a Little Lamb 
1668913,2024,12,ROTY
1172278,2024,1,Better Than Lou
1172278,2024,3,Born  Dutch
1172278,2024,4,Fuck Yo Couch
1172278,2024,5,Lou Rhymes With Poo
1172278,2024,9,ALL IN ALL IN
1172278,2024,11,Your team is Trash
1172278,2024,15,D1 BBWLover
1172278,2024,16,Sleepy  D
1172278,2024,17,Scottie Doesnt Know
1172278,2024,18,Amon a Boat
1129518,2024,1,Juicy Nats
1129518,2024,2,Blingle Berries
1129518,2024,3,Wonderlic Scholars
1129518,2024,4,Purdy Please Daddy
1129518,2024,5,Bible Bonkers
1129518,2024,6,Stefboyardeeznutz
1129518,2024,7,Stinkee Beaver
1129518,2024,8,Pain Train
1129518,2024,9,Sloth Ruined Mexico
1129518,2024,10,Singletoes
846496,2024,1,Z -  Dawgs
846496,2024,2,Zator Nation 
846496,2024,3,THE SOCO KID
846496,2024,4,Make America  Great Again
846496,2024,5,Silence of the Lamb
846496,2024,6,FIN IT TO  WIN IT
846496,2024,7,Italian  Lady 
846496,2024,8,big ol TDs
846496,2024,10,The TermiZators
846496,2024,11,🎅🎄 🎅🎄
865326,2024,1,USA 'Mericans!
865326,2024,2,That Hurts 
865326,2024,3,Joe Buck Yourself
865326,2024,4,THIS TEAM FUCKS !!!
865326,2024,5,Bang Bang 9er Gang!
865326,2024,6,thats raw
865326,2024,7,😤BOOGIE MAN BACK🤑
865326,2024,9,the Fantasy  Football team 
865326,2024,10,Not D;ckering Around!  
865326,2024,11,Da Bears  Den
1323694,2024,1,Boomer Sooner
1323694,2024,2,Choida AaaVija
1323694,2024,3,Jacksonville RajP
1323694,2024,4,Lalyo 11
1323694,2024,5,Victorious Secret
1323694,2024,6,Boss Rhino
1323694,2024,8,Gator Nation  Emerson 
1323694,2024,9,PAPI Faki u
1323694,2024,12,Toavkv Rocko
1323694,2024,13,King of the Hill
1310208,2024,1,U WIL ALL KNEEL B4 KING DIllA
1310208,2024,2,The Spelunkers
1310208,2024,3,First of  Her Name
1310208,2024,5,CPU Team 1
1310208,2024,6,The Supreme Being
1310208,2024,7,Team Misunderstood 
1310208,2024,8,Sayless Gang ð¯
1310208,2024,10,SAVAGE GANG  HOT BOYS 
1310208,2024,11,Queen of Sass
1310208,2024,12,Dusten's Daring Team
1277568,2024,1,Team just WIN BABY..
1277568,2024,2,"Dude, where’s my Carr?"
1277568,2024,3,Le'Veon La Vida Loca
1277568,2024,4,RUN  IT
1277568,2024,5,Mamba 4ever
1277568,2024,6,Bussin
1277568,2024,7,JAV BEASTMODE
1277568,2024,8,The Bobby  Bouche's 
1277568,2024,9,BeGinerz LucK
1277568,2024,10,Wreckx-n-Effect
1029839,2024,1,Dulcich and Gabbana
1029839,2024,2,Sith Happens
1029839,2024,4,The Joe Milton Experience
1029839,2024,5,Team Windenburg
1029839,2024,6,Hit me with  your Prescott
1029839,2024,11,Not In My Hauschka
1029839,2024,12,You're Not The Bosa Me
1029839,2024,13,Fields of Dreams (?)
1029839,2024,14,Fahrenheit 4th and 1
1029839,2024,15,KC JAMS
991040,2024,1,Bawlin' Cats
991040,2024,3,Team 3
991040,2024,5,Team 5
991040,2024,7,Team 7
991040,2024,8,Team 8
991040,2024,9,Team 9
991040,2024,10,Team 10
991040,2024,14,Team 14
991040,2024,15,Team 15
991040,2024,17,Team 17
1060857,2024,1,The Wimp
1060857,2024,2,Team Dono
1060857,2024,3,Hoggy Noz
1060857,2024,4,CAPTAIN UPGRADE
1060857,2024,5,Team Spock
1060857,2024,6,White Knight
1060857,2024,7,Goo's My Dad
1060857,2024,8,The  Replacements 
1060857,2024,9,Team 9
1060857,2024,10,BUSH SHAVERS
1223426,2024,1,𝓐𝓽𝓵𝓪𝓷𝓽𝓪 ɮʟǟƈӄ⍖ֆɦǟʀӄֆ®
1223426,2024,4,London bridge falling brown
1223426,2024,5,Wallerville TailPunchers
1223426,2024,7,Motion
1223426,2024,8,DaDash
1223426,2024,10,DA FUNKS
1223426,2024,11,Amon the run
1223426,2024,12,Going Postal
1223426,2024,13,Pickle Me Timbers
1223426,2024,14,Straight Cash Homie
1279273,2024,1,Flaccid  Flower
1279273,2024,2,Team DOMINATOR
1279273,2024,3,Polish Destroyer
1279273,2024,4,In Ditka We Trust
1279273,2024,5,Yulzzzzz
1279273,2024,6,Team Erimez
1279273,2024,7,Vinegar Strokes
1279273,2024,8,Team McPherron
1279273,2024,9,Come CeeDeez  Nutz
1279273,2024,10,Jake
1196299,2024,1,Raheem The Dream
1196299,2024,2,Wanso at 40 below
1196299,2024,3,All you Need is Love
1196299,2024,4,Jmoney .
1196299,2024,5,WAN SOE
1196299,2024,6,You Enjoy My  Team
1196299,2024,7,Here's Jonny
1196299,2024,8,Worlds Sh*ttiest team
1196299,2024,9,P Chief
1196299,2024,10,This Is Itttt 
863370,2024,1,Necessary Roughness
863370,2024,4,THE ICONIUM  CHIEFS 
863370,2024,9,Danny's Little Giants
863370,2024,11,Swayze Train
863370,2024,12,Hawk Tua
863370,2024,13,Achane of Barking Pitts
863370,2024,14,CeeDee'z Nuts
863370,2024,15,The  Knudsens
863370,2024,16,Moody Nicos 
863370,2024,17,Jayden Daniels Old No. 7
1324748,2024,1,Kupp Deez Nuts
1324748,2024,2,The Rise of Two Time Tony 
1324748,2024,3,Rule Followers
1324748,2024,4,LicKn My Lamb Chops
1324748,2024,6,Slothenheimer
1324748,2024,7,Velvet Thunder
1324748,2024,8,Tears of a Clowney
1324748,2024,10,Mat Bery thinks Davis Sucks
1324748,2024,11,JoshJacobs JingleHeimerSchmidt
1324748,2024,12,Koo Me? No Koo You
1360106,2024,1,State College WoodDecks
1360106,2024,3,Grove City Grovers
1360106,2024,4,Seton Hill Renegades
1360106,2024,5,Team Nalepa
1360106,2024,7,Walkowiak Warriors
1360106,2024,8,Bowling Green Falcons
1360106,2024,9,Trash Pandas
1360106,2024,10,Winning Wookie
1360106,2024,11,Douglas’s Wife
1360106,2024,12,🚨Pazin Patrol🚨
1045285,2024,1,This is our colts! 
1045285,2024,2,TUA IN THE PINK
1045285,2024,3,Berries and Cherries
1045285,2024,4,Barkleying Up the Wrong Tree 
1045285,2024,6,Blake sucks ♾️
1045285,2024,7,My Team Sucks
1045285,2024,8,MMS
1045285,2024,10,2017 Browns
1045285,2024,12,Their not your Colts
1045285,2024,13,Deez Nuts
1254413,2024,1,Bring Back Brian!
1254413,2024,2,What's ya talkin about Willis
1254413,2024,3,Good riddance brian
1254413,2024,4,What's My Name Again?
1254413,2024,6,Drive for 325 part 2
1254413,2024,7,Trevor's Tenacious Team
1254413,2024,8,Team Muller
1254413,2024,9,AlwaysLovin
1254413,2024,11,Team  Bangert
1254413,2024,12,CYCLONE STATE
1286330,2024,1,Washing Foreskins
1286330,2024,2,Team Jesus
1286330,2024,4,Spider Pigs
1286330,2024,5,T!tsburg feelers 
1286330,2024,6,Drakemayelover69
1286330,2024,7,Swagg Kazekage
1286330,2024,9,Chiraq Shootahs
1286330,2024,10,Screamin' Seamen
1286330,2024,11,Team Sag Nuts
1286330,2024,12,Baker is my daddy 
