League_ID,Week,Team,Player,Slot,Points,Projected_Points,Is_Starter
1409356,14,14,Kyle Pitts,RB/WR/TE,2.4,7.21,1
1409356,14,14,Rome Odunze,BE,20.2,11.75,0
1409356,14,14,Brock Purdy,BE,44.1,41.01,0
1409356,14,14,Raheem Mostert,BE,0.0,0.0,0
1409356,14,14,Baker Mayfield,QB,41.0,39.47,1
1409356,14,14,Brock Bowers,TE,8.2,16.79,1
1409356,14,14,Bucky Irving,RB,2.8,15.67,1
1409356,14,14,Ezekiel Elliott,BE,1.6,3.37,0
1409356,14,14,Ladd McConkey,WR,0.0,0.0,1
1409356,14,14,Chiefs D/ST,D/ST,6.0,4.98,1
1409356,14,14,Cairo Santos,K,1.0,7.57,1
1409356,14,16,Ja'Marr Chase,WR,45.1,20.97,1
1409356,14,16,Rachaad White,RB,24.9,11.75,1
1409356,14,16,Malik Nabers,WR,14.9,16.5,1
1409356,14,16,Brian Robinson Jr.,BE,0.0,0.0,0
1409356,14,16,DeVonta Smith,BE,13.7,10.63,0
1409356,14,16,Aaron Jones,RB,16.4,16.34,1
1409356,14,16,Brandon Aubrey,K,9.0,7.63,1
1409356,14,16,David Njoku,TE,17.2,12.48,1
1409356,14,16,Jayden Daniels,BE,0.0,0.0,0
1409356,14,16,Lions D/ST,D/ST,4.0,4.51,1
1409356,14,16,Peyton Hendershot,BE,0.0,0.0,0
1409356,14,16,KaVontae Turpin,RB/WR/TE,4.1,2.77,1
1409356,14,16,Austin Ekeler,BE,0.0,0.0,0
1409356,14,16,Jalen Tolbert,BE,0.0,5.24,0
1409356,14,16,Cooper Rush,BE,32.82,41.22,0
1409356,14,16,Russell Wilson,QB,32.02,37.61,1
1409356,14,10,Saquon Barkley,RB,14.4,23.11,1
1409356,14,10,Davante Adams,BE,25.9,15.01,0
1409356,14,10,Travis Kelce,TE,9.5,14.59,1
1409356,14,10,Jalen Hurts,QB,42.22,40.0,1
1409356,14,10,Calvin Ridley,RB/WR/TE,12.9,14.1,1
1409356,14,10,Zay Flowers,WR,0.0,0.0,1
1409356,14,10,James Conner,BE,22.2,16.63,0
1409356,14,10,Courtland Sutton,WR,0.0,0.0,1
1409356,14,10,Christian Watson,BE,13.4,10.42,0
1409356,14,10,Matthew Stafford,BE,44.8,43.46,0
1409356,14,10,Dallas Goedert,BE,0.0,0.0,0
1409356,14,10,J.K. Dobbins,RB,0.0,0.0,1
1409356,14,10,Dolphins D/ST,D/ST,0.0,6.35,1
1409356,14,10,Evan McPherson,K,0.0,0.0,1
1409356,14,10,Wan'Dale Robinson,BE,7.8,8.95,0
1409356,14,10,Trey Sermon,BE,0.0,0.0,0
1409356,14,3,CeeDee Lamb,WR,21.4,16.08,1
1409356,14,3,Derrick Henry,BE,0.0,0.0,0
1409356,14,3,Patrick Mahomes,QB,41.1,44.25,1
1409356,14,3,Kenneth Walker III,RB,0.0,0.0,1
1409356,14,3,Cooper Kupp,WR,20.2,16.84,1
1409356,14,3,Tee Higgins,RB/WR/TE,4.3,17.53,1
1409356,14,3,Terry McLaurin,BE,0.0,0.0,0
1409356,14,3,Ka'imi Fairbairn,BE,0.0,0.0,0
1409356,14,3,Geno Smith,BE,37.32,44.06,0
1409356,14,3,Chase Brown,RB,24.3,19.31,1
1409356,14,3,Texans D/ST,D/ST,0.0,0.0,1
1409356,14,3,Jauan Jennings,BE,28.0,13.99,0
1409356,14,3,Jonnu Smith,TE,13.4,11.55,1
1409356,14,3,Jonathon Brooks,BE,-0.3,4.83,0
1409356,14,3,Chris Boswell,K,11.0,8.2,1
1409356,14,3,Isaac Guerendo,BE,26.8,12.55,0
1409356,14,15,Tyreek Hill,RB/WR/TE,28.1,13.31,1
1409356,14,15,Marvin Harrison Jr.,BE,8.9,12.4,0
1409356,14,15,Keon Coleman,BE,0.0,0.0,0
1409356,14,15,Josh Jacobs,RB,24.6,16.95,1
1409356,14,15,C.J. Stroud,QB,0.0,0.0,1
1409356,14,15,Trey McBride,TE,14.0,14.22,1
1409356,14,15,49ers D/ST,D/ST,15.0,5.44,1
1409356,14,15,Tony Pollard,RB,14.4,16.0,1
1409356,14,15,Jake Ferguson,BE,6.2,10.9,0
1409356,14,15,Brian Thomas Jr.,WR,16.6,14.0,1
1409356,14,15,Justin Tucker,K,0.0,0.0,1
1409356,14,15,Jared Goff,BE,55.02,40.68,0
1409356,14,15,Chuba Hubbard,BE,20.7,12.79,0
1409356,14,15,Xavier Legette,BE,5.9,8.28,0
1409356,14,15,Darnell Mooney,WR,20.2,12.07,1
1409356,14,12,Bijan Robinson,BE,20.1,17.67,0
1409356,14,12,Kyren Williams,RB,23.7,15.48,1
1409356,14,12,Joe Burrow,BE,60.56,49.58,0
1409356,14,12,Keenan Allen,BE,6.0,12.2,0
1409356,14,12,Jordan Addison,RB/WR/TE,39.3,12.32,1
1409356,14,12,Xavier Worthy,WR,9.6,10.53,1
1409356,14,12,T.J. Hockenson,TE,8.5,11.31,1
1409356,14,12,Zach Ertz,BE,0.0,0.0,0
1409356,14,12,Rico Dowdle,RB,15.1,12.62,1
1409356,14,12,Jameis Winston,BE,42.28,40.1,0
1409356,14,12,Khalil Shakir,BE,21.6,14.44,0
1409356,14,12,Marquez Valdes-Scantling,WR,9.1,8.4,1
1409356,14,12,Quentin Johnston,BE,15.8,11.1,0
1409356,14,12,Tua Tagovailoa,QB,57.54,42.67,1
1409356,14,12,Buccaneers D/ST,D/ST,11.0,6.15,1
1409356,14,12,Jason Sanders,K,16.0,7.94,1
1409356,15,3,CeeDee Lamb,BE,26.6,16.07,0
1409356,15,3,Derrick Henry,RB,6.7,19.58,1
1409356,15,3,Patrick Mahomes,QB,34.76,43.69,1
1409356,15,3,Kenneth Walker III,BE,0.0,0.0,0
1409356,15,3,Cooper Kupp,WR,0.0,15.67,1
1409356,15,3,Tee Higgins,RB/WR/TE,19.8,15.93,1
1409356,15,3,Terry McLaurin,BE,26.3,14.65,0
1409356,15,3,Ka'imi Fairbairn,BE,9.0,7.85,0
1409356,15,3,Geno Smith,BE,22.46,43.83,0
1409356,15,3,Chase Brown,RB,26.3,17.95,1
1409356,15,3,Texans D/ST,BE,16.0,4.95,0
1409356,15,3,Jauan Jennings,WR,5.1,15.03,1
1409356,15,3,Jonnu Smith,TE,19.8,11.11,1
1409356,15,3,Chris Boswell,K,8.0,7.61,1
1409356,15,3,Isaac Guerendo,BE,11.5,14.97,0
1409356,15,3,Ravens D/ST,D/ST,8.0,8.13,1
1409356,15,10,Saquon Barkley,RB,9.4,19.52,1
1409356,15,10,Davante Adams,BE,42.8,16.93,0
1409356,15,10,Travis Kelce,TE,6.7,14.09,1
1409356,15,10,Jalen Hurts,QB,56.1,38.91,1
1409356,15,10,Calvin Ridley,RB/WR/TE,9.0,13.48,1
1409356,15,10,Zay Flowers,WR,11.3,14.83,1
1409356,15,10,James Conner,BE,30.8,17.53,0
1409356,15,10,Courtland Sutton,WR,12.2,14.7,1
1409356,15,10,Christian Watson,BE,8.6,10.63,0
1409356,15,10,Matthew Stafford,BE,24.2,40.62,0
1409356,15,10,Dallas Goedert,BE,0.0,0.0,0
1409356,15,10,J.K. Dobbins,RB,0.0,0.0,1
1409356,15,10,Dolphins D/ST,D/ST,9.0,5.58,1
1409356,15,10,Evan McPherson,K,0.0,0.0,1
1409356,15,10,Wan'Dale Robinson,BE,7.8,8.98,0
1409356,15,10,Trey Sermon,BE,3.2,0.22,0
1409356,15,2,Breece Hall,RB,13.1,16.55,1
1409356,15,2,Jahmyr Gibbs,RB,28.4,17.15,1
1409356,15,2,Michael Pittman Jr.,BE,9.8,11.14,0
1409356,15,2,DK Metcalf,WR,5.8,14.19,1
1409356,15,2,Josh Allen,QB,65.28,44.75,1
1409356,15,2,Jaylen Waddle,RB/WR/TE,0.0,12.47,1
1409356,15,2,Dalton Kincaid,TE,9.3,9.66,1
1409356,15,2,Diontae Johnson,BE,0.0,0.0,0
1409356,15,2,Jaxon Smith-Njigba,WR,18.3,14.55,1
1409356,15,2,Jayden Reed,BE,11.1,11.26,0
1409356,15,2,Devin Singletary,BE,13.1,4.89,0
1409356,15,2,Tyler Lockett,BE,3.2,6.4,0
1409356,15,2,Steelers D/ST,D/ST,4.0,5.43,1
1409356,15,2,Jake Bates,K,5.0,8.81,1
1409356,15,2,Will Dissly,BE,0.0,0.0,0
1409356,15,2,Justin Herbert,BE,37.8,43.29,0
1409356,15,1,A.J. Brown,WR,25.0,14.84,1
1409356,15,1,Jonathan Taylor,BE,10.1,12.87,0
1409356,15,1,Deebo Samuel Sr.,BE,4.9,13.62,0
1409356,15,1,Lamar Jackson,QB,59.1,43.52,1
1409356,15,1,George Kittle,TE,10.1,14.39,1
1409356,15,1,Chase McLaughlin,K,18.0,8.18,1
1409356,15,1,Cade Otton,BE,4.4,9.46,0
1409356,15,1,DJ Moore,BE,15.0,14.91,0
1409356,15,1,Jameson Williams,RB/WR/TE,12.7,13.01,1
1409356,15,1,Jerry Jeudy,WR,21.8,14.05,1
1409356,15,1,Isiah Pacheco,RB,5.7,14.95,1
1409356,15,1,Will Levis,BE,4.56,39.16,0
1409356,15,1,Eagles D/ST,D/ST,10.0,7.68,1
1409356,15,1,Tyrone Tracy Jr.,RB,4.5,13.87,1
1409356,15,1,Javonte Williams,BE,4.3,10.96,0
1409356,15,1,Sterling Shepard,BE,2.6,9.72,0
1409356,15,12,Bijan Robinson,BE,14.5,21.02,0
1409356,15,12,Kyren Williams,RB,13.2,15.65,1
1409356,15,12,Joe Burrow,BE,43.84,49.79,0
1409356,15,12,Keenan Allen,BE,20.2,12.24,0
1409356,15,12,Jordan Addison,RB/WR/TE,13.3,15.46,1
1409356,15,12,Xavier Worthy,WR,19.6,11.35,1
1409356,15,12,T.J. Hockenson,TE,10.2,12.23,1
1409356,15,12,Zach Ertz,BE,4.5,9.77,0
1409356,15,12,Rico Dowdle,RB,14.9,14.58,1
1409356,15,12,Jameis Winston,BE,20.64,39.54,0
1409356,15,12,Khalil Shakir,BE,15.9,14.43,0
1409356,15,12,Marquez Valdes-Scantling,WR,8.8,8.56,1
1409356,15,12,Quentin Johnston,BE,15.5,10.97,0
1409356,15,12,Tua Tagovailoa,QB,35.84,43.07,1
1409356,15,12,Buccaneers D/ST,D/ST,10.0,4.86,1
1409356,15,12,Jason Sanders,K,8.0,7.67,1
1409356,15,17,Justin Jefferson,WR,20.3,19.65,1
1409356,15,17,Puka Nacua,WR,17.8,20.62,1
1409356,15,17,Nico Collins,RB/WR/TE,17.7,18.15,1
1409356,15,17,Alvin Kamara,RB,17.0,16.73,1
1409356,15,17,De'Von Achane,RB,14.6,18.7,1
1409356,15,17,Mark Andrews,TE,10.4,10.71,1
1409356,15,17,George Pickens,BE,0.0,0.0,0
1409356,15,17,Tank Dell,BE,6.1,9.78,0
1409356,15,17,Kyler Murray,QB,33.06,41.26,1
1409356,15,17,Jaylen Warren,BE,2.5,8.82,0
1409356,15,17,Jakobi Meyers,BE,11.9,14.75,0
1409356,15,17,DeAndre Hopkins,BE,8.6,10.9,0
1409356,15,17,Nick Chubb,BE,2.1,8.58,0
1409356,15,17,Aaron Rodgers,BE,47.06,44.27,0
1409356,15,17,Jaguars D/ST,D/ST,-3.0,4.32,1
1409356,15,17,Jake Elliott,K,10.0,7.8,1
1409356,15,4,Amon-Ra St. Brown,WR,37.3,17.18,1
1409356,15,4,Garrett Wilson,BE,14.6,16.0,0
1409356,15,4,Drake London,WR,14.3,14.9,1
1409356,15,4,James Cook,RB,26.3,14.3,1
1409356,15,4,Sam LaPorta,BE,18.1,11.3,0
1409356,15,4,Rhamondre Stevenson,BE,9.5,13.76,0
1409356,15,4,D'Andre Swift,RB,9.9,13.84,1
1409356,15,4,Najee Harris,BE,3.1,11.49,0
1409356,15,4,David Montgomery,RB/WR/TE,7.5,15.91,1
1409356,15,4,Jordan Love,BE,37.56,34.89,0
1409356,15,4,Rashid Shaheed,BE,0.0,0.0,0
1409356,15,4,Broncos D/ST,D/ST,19.0,7.06,1
1409356,15,4,Tyler Bass,K,14.0,7.83,1
1409356,15,4,Sam Darnold,QB,37.24,47.06,1
1409356,15,4,Kirk Cousins,BE,20.48,35.62,0
1409356,15,4,Hunter Henry,TE,6.5,11.19,1
1409356,15,14,Christian McCaffrey,BE,0.0,0.0,0
1409356,15,14,Mike Evans,WR,36.9,14.87,1
1409356,15,14,Travis Etienne Jr.,BE,12.5,12.14,0
1409356,15,14,Joe Mixon,RB,10.6,20.15,1
1409356,15,14,Amari Cooper,WR,0.0,9.63,1
1409356,15,14,Kyle Pitts,RB/WR/TE,6.8,7.71,1
1409356,15,14,Rome Odunze,BE,5.9,12.56,0
1409356,15,14,Brock Purdy,QB,20.98,42.71,1
1409356,15,14,Raheem Mostert,BE,5.1,5.73,0
1409356,15,14,Baker Mayfield,BE,51.02,40.01,0
1409356,15,14,Brock Bowers,TE,6.5,15.56,1
1409356,15,14,Bucky Irving,RB,13.3,10.3,1
1409356,15,14,Ezekiel Elliott,BE,5.1,3.41,0
1409356,15,14,Ladd McConkey,BE,16.8,14.62,0
1409356,15,14,Chiefs D/ST,D/ST,22.0,6.99,1
1409356,15,14,Cairo Santos,K,6.0,7.28,1
1409356,15,16,Ja'Marr Chase,WR,18.4,21.93,1
1409356,15,16,Rachaad White,RB,14.1,12.96,1
1409356,15,16,Malik Nabers,WR,24.2,16.08,1
1409356,15,16,Brian Robinson Jr.,BE,11.7,16.94,0
1409356,15,16,DeVonta Smith,BE,28.0,11.2,0
1409356,15,16,Aaron Jones,RB,18.6,16.86,1
1409356,15,16,Brandon Aubrey,K,15.0,7.74,1
1409356,15,16,David Njoku,TE,0.0,0.0,1
1409356,15,16,Jayden Daniels,BE,56.64,43.49,0
1409356,15,16,Lions D/ST,D/ST,-12.0,2.87,1
1409356,15,16,Peyton Hendershot,BE,0.0,0.0,0
1409356,15,16,KaVontae Turpin,RB/WR/TE,2.7,4.78,1
1409356,15,16,Austin Ekeler,BE,0.0,0.0,0
1409356,15,16,Jalen Tolbert,BE,8.1,5.38,0
1409356,15,16,Cooper Rush,BE,38.06,39.76,0
1409356,15,16,Russell Wilson,QB,24.42,35.58,1
1409356,15,15,Tyreek Hill,RB/WR/TE,5.6,15.16,1
1409356,15,15,Marvin Harrison Jr.,BE,5.2,12.34,0
1409356,15,15,Keon Coleman,BE,7.4,9.05,0
1409356,15,15,Josh Jacobs,RB,21.6,18.8,1
1409356,15,15,C.J. Stroud,QB,33.64,41.37,1
1409356,15,15,Trey McBride,TE,17.7,15.42,1
1409356,15,15,49ers D/ST,D/ST,3.0,5.05,1
1409356,15,15,Tony Pollard,RB,8.5,16.35,1
1409356,15,15,Jake Ferguson,BE,4.3,10.02,0
1409356,15,15,Brian Thomas Jr.,WR,32.5,14.66,1
1409356,15,15,Justin Tucker,K,5.0,8.33,1
1409356,15,15,Jared Goff,BE,83.06,43.1,0
1409356,15,15,Chuba Hubbard,BE,8.9,18.53,0
1409356,15,15,Xavier Legette,BE,2.9,8.45,0
1409356,15,15,Darnell Mooney,WR,0.0,11.24,1
1409356,16,3,CeeDee Lamb,BE,17.5,16.73,0
1409356,16,3,Derrick Henry,RB,20.9,17.28,1
1409356,16,3,Patrick Mahomes,BE,52.7,41.41,0
1409356,16,3,Kenneth Walker III,BE,13.9,14.95,0
1409356,16,3,Cooper Kupp,WR,5.4,14.85,1
1409356,16,3,Tee Higgins,RB/WR/TE,19.8,15.4,1
1409356,16,3,Terry McLaurin,BE,17.0,15.81,0
1409356,16,3,Ka'imi Fairbairn,BE,7.0,7.68,0
1409356,16,3,Geno Smith,BE,55.36,41.59,0
1409356,16,3,Chase Brown,RB,13.9,19.0,1
1409356,16,3,Texans D/ST,D/ST,0.0,7.17,1
1409356,16,3,Jauan Jennings,WR,9.1,14.88,1
1409356,16,3,Jonnu Smith,TE,12.2,12.79,1
1409356,16,3,Chris Boswell,K,7.0,7.83,1
1409356,16,3,Isaac Guerendo,BE,0.0,0.0,0
1409356,16,3,Drake Maye,QB,41.44,45.08,1
1409356,16,10,Saquon Barkley,RB,28.0,19.66,1
1409356,16,10,Davante Adams,BE,19.8,18.06,0
1409356,16,10,Travis Kelce,TE,8.0,13.16,1
1409356,16,10,Jalen Hurts,QB,5.54,41.93,1
1409356,16,10,Calvin Ridley,RB/WR/TE,16.8,12.18,1
1409356,16,10,Zay Flowers,WR,15.3,14.74,1
1409356,16,10,James Conner,BE,26.6,20.7,0
1409356,16,10,Courtland Sutton,WR,10.0,13.61,1
1409356,16,10,Christian Watson,BE,2.3,11.28,0
1409356,16,10,Matthew Stafford,BE,20.0,39.47,0
1409356,16,10,Dallas Goedert,BE,0.0,0.0,0
1409356,16,10,J.K. Dobbins,RB,0.0,0.0,1
1409356,16,10,Dolphins D/ST,D/ST,5.0,4.24,1
1409356,16,10,Evan McPherson,K,0.0,0.0,1
1409356,16,10,Wan'Dale Robinson,BE,13.2,9.55,0
1409356,16,10,Trey Sermon,BE,2.5,1.06,0
1409356,16,2,Breece Hall,RB,14.0,14.72,1
1409356,16,2,Jahmyr Gibbs,RB,25.4,22.8,1
1409356,16,2,Michael Pittman Jr.,BE,3.9,10.33,0
1409356,16,2,DK Metcalf,WR,14.7,13.01,1
1409356,16,2,Josh Allen,QB,28.16,47.02,1
1409356,16,2,Jaylen Waddle,BE,0.0,0.0,0
1409356,16,2,Dalton Kincaid,TE,5.5,10.19,1
1409356,16,2,Jaxon Smith-Njigba,RB/WR/TE,24.0,14.58,1
1409356,16,2,Jayden Reed,WR,11.1,11.3,1
1409356,16,2,Devin Singletary,BE,1.2,7.11,0
1409356,16,2,Tyler Lockett,BE,3.9,5.59,0
1409356,16,2,Steelers D/ST,BE,-1.0,2.72,0
1409356,16,2,Jake Bates,K,9.0,8.94,1
1409356,16,2,Will Dissly,BE,0.0,0.0,0
1409356,16,2,Justin Herbert,BE,47.16,39.69,0
1409356,16,2,Packers D/ST,D/ST,15.0,7.62,1
1409356,16,1,A.J. Brown,WR,23.7,16.09,1
1409356,16,1,Jonathan Taylor,RB,39.8,14.89,1
1409356,16,1,Deebo Samuel Sr.,BE,25.1,12.34,0
1409356,16,1,Lamar Jackson,QB,36.48,44.53,1
1409356,16,1,George Kittle,TE,18.6,14.09,1
1409356,16,1,Chase McLaughlin,K,7.0,8.56,1
1409356,16,1,Cade Otton,BE,0.0,0.0,0
1409356,16,1,DJ Moore,RB/WR/TE,14.0,15.55,1
1409356,16,1,Jameson Williams,BE,26.0,12.34,0
1409356,16,1,Jerry Jeudy,WR,4.0,12.84,1
1409356,16,1,Isiah Pacheco,BE,3.5,9.26,0
1409356,16,1,Eagles D/ST,D/ST,7.0,6.18,1
1409356,16,1,Tyrone Tracy Jr.,RB,16.9,13.61,1
1409356,16,1,Javonte Williams,BE,12.3,11.48,0
1409356,16,1,Sterling Shepard,BE,4.4,8.83,0
1409356,16,1,Bo Nix,BE,52.02,39.11,0
1409356,16,12,Bijan Robinson,BE,24.3,20.59,0
1409356,16,12,Kyren Williams,RB,19.9,16.43,1
1409356,16,12,Joe Burrow,BE,48.98,46.87,0
1409356,16,12,Keenan Allen,BE,29.1,13.83,0
1409356,16,12,Jordan Addison,RB/WR/TE,14.5,13.75,1
1409356,16,12,Xavier Worthy,WR,20.5,11.07,1
1409356,16,12,T.J. Hockenson,TE,4.7,10.96,1
1409356,16,12,Zach Ertz,BE,2.2,9.98,0
1409356,16,12,Rico Dowdle,RB,8.1,12.13,1
1409356,16,12,Jameis Winston,BE,0.0,0.0,0
1409356,16,12,Khalil Shakir,BE,4.2,13.99,0
1409356,16,12,Marquez Valdes-Scantling,WR,0.0,0.0,1
1409356,16,12,Quentin Johnston,BE,4.8,10.62,0
1409356,16,12,Tua Tagovailoa,QB,34.5,44.89,1
1409356,16,12,Buccaneers D/ST,D/ST,1.0,6.22,1
1409356,16,12,Jason Sanders,K,21.0,7.95,1
1409356,16,17,Justin Jefferson,WR,36.4,19.12,1
1409356,16,17,Puka Nacua,WR,13.6,20.53,1
1409356,16,17,Nico Collins,RB/WR/TE,13.0,17.36,1
1409356,16,17,Alvin Kamara,RB,0.0,0.0,1
1409356,16,17,De'Von Achane,RB,31.0,19.21,1
1409356,16,17,Mark Andrews,TE,13.8,10.04,1
1409356,16,17,George Pickens,BE,0.0,0.0,0
1409356,16,17,Tank Dell,BE,21.8,9.09,0
1409356,16,17,Kyler Murray,QB,43.38,43.07,1
1409356,16,17,Jaylen Warren,BE,14.2,9.8,0
1409356,16,17,Jakobi Meyers,BE,6.1,15.04,0
1409356,16,17,DeAndre Hopkins,BE,7.7,8.98,0
1409356,16,17,Nick Chubb,BE,0.0,0.0,0
1409356,16,17,Aaron Rodgers,BE,41.84,42.34,0
1409356,16,17,Jaguars D/ST,D/ST,2.0,4.34,1
1409356,16,17,Jake Elliott,K,18.0,8.08,1
1409356,16,4,Amon-Ra St. Brown,WR,19.0,17.95,1
1409356,16,4,Garrett Wilson,BE,11.4,14.59,0
1409356,16,4,Drake London,WR,10.9,14.31,1
1409356,16,4,James Cook,RB,27.6,17.02,1
1409356,16,4,Sam LaPorta,BE,14.3,11.81,0
1409356,16,4,Rhamondre Stevenson,BE,12.3,13.43,0
1409356,16,4,D'Andre Swift,RB,8.3,13.79,1
1409356,16,4,Najee Harris,BE,4.2,10.91,0
1409356,16,4,David Montgomery,RB/WR/TE,0.0,0.0,1
1409356,16,4,Jordan Love,BE,27.48,33.76,0
1409356,16,4,Rashid Shaheed,BE,0.0,0.0,0
1409356,16,4,Broncos D/ST,D/ST,2.0,6.8,1
1409356,16,4,Tyler Bass,K,8.0,8.77,1
1409356,16,4,Sam Darnold,QB,47.94,43.35,1
1409356,16,4,Kirk Cousins,BE,0.0,0.0,0
1409356,16,4,Hunter Henry,TE,13.9,11.43,1
1409356,16,14,Christian McCaffrey,BE,0.0,0.0,0
1409356,16,14,Mike Evans,WR,11.9,16.72,1
1409356,16,14,Travis Etienne Jr.,BE,5.7,13.14,0
1409356,16,14,Joe Mixon,RB,8.1,18.55,1
1409356,16,14,Amari Cooper,BE,2.0,6.69,0
1409356,16,14,Kyle Pitts,RB/WR/TE,1.7,8.05,1
1409356,16,14,Rome Odunze,BE,9.7,11.67,0
1409356,16,14,Brock Purdy,BE,51.12,41.3,0
1409356,16,14,Raheem Mostert,BE,6.6,6.83,0
1409356,16,14,Baker Mayfield,QB,58.32,42.27,1
1409356,16,14,Brock Bowers,TE,20.9,15.52,1
1409356,16,14,Bucky Irving,RB,18.2,14.25,1
1409356,16,14,Ezekiel Elliott,BE,6.1,3.49,0
1409356,16,14,Ladd McConkey,WR,14.7,13.57,1
1409356,16,14,Chiefs D/ST,D/ST,6.0,6.48,1
1409356,16,14,Cairo Santos,K,5.0,7.26,1
1409356,16,16,Ja'Marr Chase,WR,22.4,21.74,1
1409356,16,16,Rachaad White,RB,11.0,12.15,1
1409356,16,16,Malik Nabers,WR,13.8,17.62,1
1409356,16,16,Brian Robinson Jr.,BE,2.1,13.59,0
1409356,16,16,DeVonta Smith,BE,11.1,13.04,0
1409356,16,16,Aaron Jones,RB,12.3,15.32,1
1409356,16,16,Brandon Aubrey,K,21.0,7.7,1
1409356,16,16,David Njoku,TE,14.6,11.85,1
1409356,16,16,Jayden Daniels,BE,59.42,44.11,0
1409356,16,16,Lions D/ST,D/ST,6.0,5.27,1
1409356,16,16,Peyton Hendershot,BE,0.0,0.0,0
1409356,16,16,KaVontae Turpin,RB/WR/TE,2.8,4.69,1
1409356,16,16,Austin Ekeler,BE,0.0,0.0,0
1409356,16,16,Jalen Tolbert,BE,10.0,5.95,0
1409356,16,16,Cooper Rush,BE,42.28,39.8,0
1409356,16,16,Russell Wilson,QB,40.38,39.64,1
1409356,16,15,Tyreek Hill,RB/WR/TE,11.9,15.59,1
1409356,16,15,Marvin Harrison Jr.,BE,7.9,12.47,0
1409356,16,15,Keon Coleman,BE,2.7,10.53,0
1409356,16,15,Josh Jacobs,RB,20.7,23.2,1
1409356,16,15,C.J. Stroud,QB,41.06,41.16,1
1409356,16,15,Trey McBride,TE,5.0,16.68,1
1409356,16,15,49ers D/ST,D/ST,-2.0,5.23,1
1409356,16,15,Tony Pollard,RB,8.0,14.28,1
1409356,16,15,Jake Ferguson,BE,10.0,8.79,0
1409356,16,15,Brian Thomas Jr.,WR,28.2,15.91,1
1409356,16,15,Justin Tucker,K,12.0,8.36,1
1409356,16,15,Jared Goff,BE,50.34,42.25,0
1409356,16,15,Chuba Hubbard,BE,32.5,16.54,0
1409356,16,15,Xavier Legette,BE,0.0,0.0,0
1409356,16,15,Darnell Mooney,WR,13.2,9.65,1
1409356,17,3,Derrick Henry,RB,24.5,17.11,1
1409356,17,3,Patrick Mahomes,BE,56.0,44.87,0
1409356,17,3,Kenneth Walker III,BE,0.0,0.0,0
1409356,17,3,Cooper Kupp,BE,3.9,13.67,0
1409356,17,3,Tee Higgins,WR,40.1,17.78,1
1409356,17,3,Terry McLaurin,RB/WR/TE,1.5,16.49,1
1409356,17,3,Ka'imi Fairbairn,BE,0.0,7.74,0
1409356,17,3,Geno Smith,QB,28.3,44.51,1
1409356,17,3,Chase Brown,RB,13.1,17.04,1
1409356,17,3,Texans D/ST,D/ST,-1.0,2.85,1
1409356,17,3,Jauan Jennings,WR,13.7,15.16,1
1409356,17,3,Jonnu Smith,BE,11.6,8.6,0
1409356,17,3,Chris Boswell,K,4.0,8.02,1
1409356,17,3,Drake Maye,BE,25.88,39.53,0
1409356,17,3,Colts D/ST,BE,-4.0,7.75,0
1409356,17,3,Chig Okonkwo,TE,10.9,10.14,1
1409356,17,1,A.J. Brown,WR,12.6,17.19,1
1409356,17,1,Jonathan Taylor,RB,27.6,20.04,1
1409356,17,1,Deebo Samuel Sr.,WR,9.1,14.62,1
1409356,17,1,Lamar Jackson,QB,40.42,42.04,1
1409356,17,1,George Kittle,TE,19.2,15.04,1
1409356,17,1,Chase McLaughlin,K,12.0,9.13,1
1409356,17,1,Cade Otton,BE,0.0,0.0,0
1409356,17,1,DJ Moore,RB/WR/TE,12.2,15.21,1
1409356,17,1,Jameson Williams,BE,24.5,13.68,0
1409356,17,1,Jerry Jeudy,BE,21.4,9.95,0
1409356,17,1,Isiah Pacheco,BE,1.8,8.78,0
1409356,17,1,Eagles D/ST,D/ST,20.0,6.91,1
1409356,17,1,Tyrone Tracy Jr.,RB,9.3,12.61,1
1409356,17,1,Javonte Williams,BE,2.0,8.95,0
1409356,17,1,Sterling Shepard,BE,0.0,0.0,0
1409356,17,1,Bo Nix,BE,47.86,43.44,0
1409356,17,2,Breece Hall,RB,6.3,15.87,1
1409356,17,2,Jahmyr Gibbs,RB,26.3,24.04,1
1409356,17,2,Michael Pittman Jr.,BE,25.9,12.07,0
1409356,17,2,DK Metcalf,WR,7.2,14.25,1
1409356,17,2,Josh Allen,QB,38.98,46.02,1
1409356,17,2,Jaylen Waddle,RB/WR/TE,0.0,0.0,1
1409356,17,2,Dalton Kincaid,TE,4.4,10.54,1
1409356,17,2,Jaxon Smith-Njigba,WR,6.2,16.87,1
1409356,17,2,Jayden Reed,BE,1.6,11.96,0
1409356,17,2,Devin Singletary,BE,4.0,5.9,0
1409356,17,2,Tyler Lockett,BE,5.0,5.54,0
1409356,17,2,Steelers D/ST,BE,-2.0,5.94,0
1409356,17,2,Jake Bates,K,11.0,8.89,1
1409356,17,2,Will Dissly,BE,4.1,7.15,0
1409356,17,2,Justin Herbert,BE,50.44,42.83,0
1409356,17,2,Packers D/ST,D/ST,0.0,6.39,1
1409356,17,10,Saquon Barkley,RB,18.9,20.51,1
1409356,17,10,Davante Adams,RB/WR/TE,9.7,20.3,1
1409356,17,10,Travis Kelce,TE,22.4,13.53,1
1409356,17,10,Jalen Hurts,QB,0.0,0.0,1
